PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryMethod,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
1029546,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1400,"Middle Bronze Age palstave axe of typical non side-looped form, with 'shield-shaped' moulding immediately below the stop ridge. Pitted, worn and corroded, damaged butt end and flanges. Length 140mm. Width 55mm. Weighs 290g. c. 1,600 to 1,400 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2020-02-10T00:00:00Z,2020-02-10T00:00:00Z,,,290,,,,140,1,Steven Ashley,Steven Ashley,Eastern,Norfolk,Broadland,Felthorpe,TG1717,,52.7071414,1.2107028,NMS-1E699D,,64100_1E699D_BA_Palstave.jpg,Middle Bronze Age palstave axe,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/64100_1E699D_BA_Palstave.jpg,https://finds.org.uk/images/thumbnails/1147301.jpg
1029984,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1200,-800,"An incomplete cast copper alloy Late Bronze Age socketed leaf-shaped spearhead, 184mm in length, probably of pegged type. The form most likely corresponds to Davis' (2017) group 11, probably a product of the Wilburton or Ewart Park Metalwork Assemblages and dating to c.1200- 800 BC. The socket is incomplete, but what remains is a maximum 23.7mm diameter and tapers seamlessly into a thick round midrib. The blade is leaf shaped and tapers regularly to a thin triangular point. The cross section is lenticular with no clear distinction between midrib and wing. There is a remnant of a narrow flange around the blade edge on one side at the widest point suggesting a stepped or bevelled blade edge which has mostly been lost to corrosion. Much of the original surface is retained; there is no trace of decoration apparent.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,169.78,,,23.7,184,1,Simon Maslin,Simon Maslin,South West,Somerset,Mendip,West Pennard,ST5438,From finder,51.13941002,-2.65888987,SUR-9CD5A3,,SUR9CD5A3.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR9CD5A3.jpg,https://finds.org.uk/images/thumbnails/1145955.jpg
1030501,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1150,-600,"Late Bronze Age bronze socketed axe fragment of indeterminate type and of Wilburton-Wallington, Ewart Park or Llyn Fawr metalworking industries dated to c. 1150 – 600BC



The fragmentary cast axe is represented by a blade fragment (with a surviving length of 42.3mm, a maximum thickness of 12.2mm and a weight of 65.5g). The axe has broken in antiquity across one face and through the base of the socket on the other face. The socket is rectangular (33.4mm wide). The sides appear to be straight and gradually divergent to the blade edge. Corrosion has removed any casting seam on the sides. The original edge blade edge has been lost and is eroded (with a width of 42.0mm) but is near-straight and shallow (with a surviving depth of 5mm). The blade faces are slightly convex across their widths but near-flat across the length of the more complete face. There is no surviving evidence for ribs on the face but the surface is very heavily corroded. Traces of a mid to dark green patina are evident but much of the surface has a pale-green active corrosion.



The fragmentary nature of the axe makes typological identification uncertain. The presence of a socket base indicates a Late Bronze Age date for the axe, c. 1,150 – 600BC, probably of Wilburton-Wallington, Ewart Park or Llyn Fawr metalworking industries. The fragment is comparatively heavy, possibly suggesting a leaded bronze, consistent with late Bronze Age and particularly Ewart Park metalwork. The straight shallow blade is consistent with axes of South Wales (Stogursey) type but should not discount other possible types",,3,Copper alloy,,Returned to finder,Metal detector,,,,,65.5,,,12.2,42.3,1,Mark Lodwick,Mark Lodwick,Wales,Bridgend,Bridgend,Cornelly,SS8081,,51.51513902,-3.73076327,NMGW-32296E,,20184axe.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/dellbricking/20184axe.jpg,https://finds.org.uk/images/thumbnails/1147446.jpg
1030779,Sword,Bronze Age,Bronze Age,BRONZE AGE,-1300,-800,"A copper alloy fragment of a Bronze Age sword dating from the Middle to Late Bronze Age, 1300 BC to 800 BC. It is also possible that the fragment is from a dirk or rapier. The blade is lentoid in cross-section with edge bevels on both faces. Both ends are broken and the damage does not appear to be recent. The breaks are patinated but not worn. The fragment tapers and has straight edges. The surface has been recently slightly damaged in the centre where the patina is missing. There appears to be post depositional bending in the centre, causing cracks in the patina, which is a blue-green colour where it is undisturbed. The fragment is 103.1mm long; 36.3mm wide narrowing to 27.3mm; 6.3mm thick, and it weighs 117.5g.



See https://finds.org.uk/guides/bronzeage/objects/swords. This fragment is probably most likely to be from a Wilburton or Ewart Park type sword but could also be from the Taunton or Penard style phases. Compare WMID-871F5F and YORYM-17D783.



The location of the findspot in the Aire Valley, fairly near to the burial mounds and henge at Ferrybridge, may be significant, and could suggest intentional deposition in a riverine environment, perhpas after being deliberately broken.","
Bronze Age swords are not common finds in North Yorkshire, so it has been made a find of note.
",4,Copper alloy,,Returned to finder,Metal detector,2020-05-11T23:00:00Z,2020-05-11T23:00:00Z,,,117.05,,,6.3,103.1,1,Joan Tozer,Julie Scriven,Yorkshire and the Humber,North Yorkshire,Selby,Fairburn,SE4628,From finder,53.74635257,-1.30396873,SWYOR-99BACA,,SWYOR99BACABronzeAgeSword.jpg,SWYOR-99BACA Bronze Age Sword,West Yorkshire Archaeology Advisory Service,Attribution License,https://finds.org.uk/images/ikw1945/SWYOR99BACABronzeAgeSword.jpg,https://finds.org.uk/images/thumbnails/1156876.jpg
1031192,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-700,"A late bronze age socketed axehead which retains a portion of wood within the socket. The axehead is of a late Bronze Age type probably attributable to the Ewart Park Metalworking Industry, (c. 1000-700BC) with a single sideloop near the socket and three moulded ridges to each side of the blade which run half way down to the cutting edge. There is corrosion damage to the socket end on one side which has resulted in three fragments breaking away; they are however retained (2nd image). The socket is 37.3mm by 44mm and of sub rectangular form with a circumferential ridge around the opening. The blade edge is damaged from corrosion but flares slightly and tapers to a thickness of around 7mm. There are casting spurs along the seams on the sides.



The wood in the socket is soft and fibrous and a light tan / brown in colour. It appears to completely fill the hollow centre of the axehead (3rd image).","
The retention of wood within the socket of this axehead is exceptionally rare and made possibly only by localised anaerobic preservation in a waterlogged context (possibly a ditch fill). These conditions have further resulted in poor preservation of the metal.
",3,Copper alloy,Wood,Returned to finder,Metal detector,,,,,214.42,,,37.3,92.1,1,Simon Maslin,Simon Maslin,South West,Wiltshire,Wiltshire,Sedgehill and Semley,ST8825,From finder,51.0242423,-2.17247349,SUR-DADF32,,SURDADF32.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SURDADF32.jpg,https://finds.org.uk/images/thumbnails/1147232.jpg
1031470,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1150,600,"Late Bronze Age bronze socketed axe fragment of indeterminate type and of Wilburton-Wallington, Ewart Park or Llyn Fawr metalworking industries dated to c. 1,150 – 600BC



The fragmentary cast axe is represented by a blade fragment only (with a surviving length of 29.9mm, a maximum thickness of 12.0mm and a weight of 52.3g) and is of comparatively slender form. At the top of the fragment is the base of the socket of sub-rectangular form (26.7mm x 5.5mm and with a maximum surviving depth of 2.4mm), broken in antiquity. A small length of the sides survive (24-5mm), which appear slightly bevelled towards a raised central ridge, which comprises the finished casting seams. The surviving sides are near-straight and slightly divergent to the blade tips (with a surviving blade edge width of 40.0mm). The original edge blade edge has been lost and is eroded but has a slight curved edge (with a surviving depth of 5mm). The surviving blade faces are very slightly convex across both their lengths and widths. There are no ribs evident on the surviving faces. The surfaces are corroded with a partially preserved dark-green patina and elsewhere has a pale green corrosion.



The fragmentary nature of the axe makes typological identification indeterminate. The presence of a socket base indicates a Late Bronze Age date for the axe, c. 1,150 – 600BC, probably of Wilburton-Wallington, Ewart Park or Llyn Fawr metalworking industries. The fragment is comparatively heavy, possibly suggesting a leaded bronze, consistent with late Bronze Age and particularly Ewart Park metalwork.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,52.3,,,12,29.9,1,Mark Lodwick,Mark Lodwick,Wales,Newport,Newport,Michaelstone-y-Fedw,ST2684,,51.55001717,-3.06863188,NMGW-3128F8,,20188axefrag.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/dellbricking/20188axefrag.jpg,https://finds.org.uk/images/thumbnails/1147450.jpg
1031490,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1150,-600,"Late Bronze Age bronze socketed axe fragment of indeterminate type and of Wilburton-Wallington, Ewart Park or Llyn Fawr metalworking industries dated to c. 1,150 – 600BC



The fragmentary cast axe is represented by a blade fragment only (with a surviving length of 30.5mm, a maximum thickness of 12.4mm and a weight of 30.2g). At the top of the fragment is the base of the socket of sub-rectangular form (28.8mm x 5.2mm and with a maximum surviving depth of 7.6mm), broken in antiquity. The socket is wedge-shaped, converging towards its base. A small length of the sides survive (19mm), which appear slightly bevelled towards a central ridge, which comprises the neatly finished casting seams. The surviving sides are straight and slightly divergent to the blade tips (with a surviving blade edge width of 39.2mm). The original edge blade edge has been lost and is eroded but is irregular with a slight curved edge (with a surviving depth of 5mm). The surviving blade faces are slightly convex across both their lengths and widths. There are no ribs evident on the surviving faces. The surface has a partially preserved dark-green patina and elsewhere has a pale green corrosion. 



The fragmentary nature of the axe makes typological identification indeterminate. The presence of a socket base indicates a Late Bronze Age date for the axe, c. 1,150 – 600BC, probably of Wilburton-Wallington, Ewart Park or Llyn Fawr metalworking industries. The fragment is comparatively heavy, possibly suggesting a leaded bronze, consistent with late Bronze Age and particularly Ewart Park metalwork.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,30.2,,,12.4,30.5,1,Mark Lodwick,Mark Lodwick,West Midlands,County of Herefordshire,County of Herefordshire,Madley,SO4138,,52.03724838,-2.86153356,NMGW-31C923,,2018121axe.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/dellbricking/2018121axe.jpg,https://finds.org.uk/images/thumbnails/1147453.jpg
1031609,Penannular Ring,Bronze Age,Bronze Age,BRONZE AGE,-1300,-800,"A copper alloy penannular ring or ring core of probable Bronze Age date (c. 1300-800BC). The ring is made from a circular sectioned loop. The original surface is missing, and green and brown copper corrosion products cover the ring. The blue corrosion product is likely azurite. Objects such as this are often termed “ring money” or “hair rings” but are most likely a form of personal adornment worn on the nose or ears.  Typically dated to the Ewart Park phase of the Late Bronze Age, it is suggested in NMGW-04216C that they in fact originate in the Middle bronze age and continue in use until the end of the Bronze Age. This means a wider date range of c. 1300-800BC must be given for this object. 



It is possible that this object is a core onto which sheet gold or gold/silver alloy would have been fixed. The XRF results may support this as a trace quantity of gold and silver was detected.



The finder was kind enough to take an XRF scan of this object. While this will not give precise readings of the metal composition it does give indication as to the elements present. The results were: Cu 42%; Sn 42%; Si 7%; Pb 3%; Au + Ag 0.4%",,3,Copper alloy,,Returned to finder,Metal detector,,,,,7.82,,18.8,6.5,,1,George Whatley,George Whatley,South West,Wiltshire,Wiltshire,Winterbourne Bassett,SU1175,,51.47385782,-1.84301396,NMGW-460555,,ringmoney.jpg,Bronze age penannular ring,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/gwhatley/ringmoney.jpg,https://finds.org.uk/images/thumbnails/1147600.jpg
1031731,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-700,"Incomplete Late Bronze Age copper-alloy socketed axehead. The mouth of the socket has become squashed and broken (and the breaks worn). Approximately half of the mouth is missing to a depth of 16 to 20mm. Another quarter of similar depth is detached but extant, while the fourth quarter is in-situ and integral. The detached fragment fits back onto the axehead well, in a position opposite and squashed against the integral quarter. Both parts are thickened at the rim and their shape indicates that the mouth was originally oval.



The axehead is sub-rectangular in transverse cross-section (rounded corners and slightly convex faces). In width, it tapers concavely from the mouth to the centre and then expands concavely to the lateral tips of the curved cutting edge.  In thickness, it expands convexly from the mouth to a point about a third of the way along of its length (mainly or wholly due to having been squashed) and then tapers convexly from there until it terminates in a point at the cutting edge.



The two narrow faces each bear a longitudinal casting seam, and one bears a loop, which is biconvex in cross-section and situated close to the mouth. A small fragment of the cutting edge has been lost from a worn break near its centre. The whole object is patinated bright green. 10th to 8th century BC



Length: 97.4mm. Width (at cutting edge): 50.8mm. Thickness at centre (broad face to broad face): 22.2mm. Thickness of rim: 5.4mm. Weight: 212g",,4,Copper alloy,,Returned to finder,Metal detector,2021-03-18T00:00:00Z,2021-03-18T00:00:00Z,,,212,,,22.2,97.4,1,Andrew Williams,Andrew Williams,Eastern,Norfolk,North Norfolk,Lessingham,TG3727,From finder,52.78849015,1.51339168,NMS-5A0D4E,,PFd_65105_5A0D4E_INDDL28052021AM_BA_SocketedAxehead.jpg,Bronze Age socketed axehead,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_65105_5A0D4E_INDDL28052021AM_BA_SocketedAxehead.jpg,https://finds.org.uk/images/thumbnails/1154093.jpg
1031833,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"A fragment of a middle Bronze Age copper alloy axehead, probably a flanged or palstave type, comprising a 38.3mm long section of the cutting end. The blade is flat in profile, 10.2mm thick and has a flared crescentic cutting edge which appears to be faceted slightly as it tapers. The body of the axehead has a narrow rectangular cross section 18.2mm wide and ends at a break which is patinated and looks ancient.",,4,Copper alloy,,Finder applying for an export licence,Metal detector,2019-09-22T23:00:00Z,,,,38,,,10.2,38.3,1,Simon Maslin,Simon Maslin,East Midlands,Northamptonshire,South Northamptonshire,Deanshanger,SP7739,Centred on field,52.04405815,-0.87870272,SUR-6C6EB8,,SUR6C6EB8.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR6C6EB8.jpg,https://finds.org.uk/images/thumbnails/1147893.jpg
1032078,Dagger,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1400,"A near-complete copper alloy Wessex dagger dating from the Early Bronze Age (c. 1600-1400 BC), of EBAIII Arreton (Camerton-Snowshill) type (following Gerloff 1975) or Series 5D (following Needham 2015), and of Needham's (1996) Period 4-5. The blade is 128.8mm in length and tapers with ogival sides to a point from a 47.3mm width rear end which has two rivet holes. The blade has lenticular cross section and is decorated with two sets of four parallel grooves which run along each edge of  the blade on both sides, following the line of the taper and merging at the point. The blade edges are bevelled. The midrib merges seamlessly into the profile of the blade. The tip is slightly bent.","
Camerton-Snowshill daggers are generally deposited within burials with a largely Wiltshire and Dorset distribution and have a date range that is believed to span the Early to Middle Bronze Age transition.
",3,Copper alloy,,Returned to finder,Metal detector,2021-03-28T00:00:00Z,,,,68.4,,,4.8,128.8,1,Simon Maslin,Simon Maslin,South East,West Sussex,Chichester,Harting,SU7619,From finder,50.9654178,-0.91910565,HAMP-C13678,,HAMPC13678.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMPC13678.jpg,https://finds.org.uk/images/thumbnails/1148150.jpg
1032331,Penannular Ring,Bronze Age,Bronze Age,BRONZE AGE,-1150,-750,"A Late Bronze Age (1150-750 BC) copper alloy penannular ring, or core of a gold plated penannular ring.



The object is circular in cross-section (c.3.73mm diameter) with abutting terminals. The cross section narrows slightly at the terminals to c.3.10mm in diameter. The ring is slightly bent out of shape causing the terminals to meet at the lower edge. The surface of the metal is smooth and a pale green patina remains.



The ring measures 14.02mm in length, 13.93mm in height, 3.73mm in max. thickness and weighs 2.18g.



Other copper alloy examples on the database include: HAMP-03E054 and NMGW-460555",,4,Copper alloy,,Returned to finder,Metal detector,,,,,,,,,,1,Jane Clark,Jane Clark,South West,Wiltshire,Wiltshire,Winterbourne,SU1634,From finder,51.10507909,-1.77284889,SUSS-EE6AF5,,SUSSEE6AF5.jpg,Copper alloy penannular ring,Sussex Archaeological Society,Attribution License,https://finds.org.uk/images/janeclark68s/SUSSEE6AF5.jpg,https://finds.org.uk/images/thumbnails/1148336.jpg
1032624,Arrowhead,Bronze Age,Bronze Age,BRONZE AGE,-1300,-800,"An incomplete copper alloy arrowhead of Middle to Late Bronze Age date, probably the Penard or Ewart Park phase, c. 1300-800 BC.



The arrowhead is socketed and triangular in plan with a central ridge running down the length. The circular socket is almost complete with some damage to the outer edge. The arrowhead has a pale green patina.



The arrowhead is 23.44mm in length, 14.65mm maximum width, 6.45mm maximum thickness, and weighs 2.89g.



There are few copper alloy Bronze Age arrowheads on the database, with the only comparable example being : SWYOR-02F6E1.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,2.89,,,6.45,23.44,1,Timothy Locke,Timothy Locke,South East,West Sussex,Arun,Patching,TQ0808,From finder,50.86143362,-0.4668154,SUSS-58E431,,SUSS58E431.jpg,copper alloy arrowhead,Sussex Archaeological Society,Attribution License,https://finds.org.uk/images/janeclark68s/SUSS58E431.jpg,https://finds.org.uk/images/thumbnails/1149147.jpg
1032690,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1150,-1000,"A cast copper alloy (bronze) looped transitional type palstave of later Middle or Late Bronze Age date c. 1150 - 1000 BC - most probably associated with the Penard phase (Needham Period 5).



The palstave is broadly rectangular in plan with relatively straight parallel side which flare on the lower blade and expand to form a shallow crescentic cutting edge. In profile the palstave is lentoid with the widest section being before and after the stop ridge - where it tapers to form the butt and blade. The upper blade is corroded and abraded, though decoration is present at the midrib, consisting of four moulded vertical lines wither side of the stop ridge. The cutting edge of the blade is slightly rounded. On one edge is the remains the fragments of a single loop.  This loop is positioned in line with the stop ridge and extends below this onto the upper blade. The loop is abraded and only partially survives.



Length: 160 mm

Width: 39 mm

Weight: 271 g



Many thanks to Peter Reavill for assisting in identifying this object.



A undecorated parallel can be seen on the database under HESH-5EC144","
Record created by images and information kindly provided by the finder, this object has not been seen by the FLO.
",4,Copper alloy,,Returned to finder,Metal detector,,,,,271,,,,,1,Megan Gard,Megan Gard,East Midlands,Leicestershire,Harborough,Billesdon,SK7104,GPS (from the finder),52.62912291,-0.95245799,LEIC-6A82A4,,6A82A4.jpg,Palstave axehead,Derby Museums Trust,Attribution License,https://finds.org.uk/images/meggard1/6A82A4.jpg,https://finds.org.uk/images/thumbnails/1148737.jpg
1032956,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1600,-1400,"A copper alloy palstave axe that has a wide curved blade that has a bevelled forward edge forming the cutting edge. The sides of the blade are concave and taper to the middle of the axe. On both sides a central ridge emanates from behind the cutting edge and travels the length of the blade. The ridge bisects towards its end, forming a Y-shape which terminates at the stop ridge.  The stop ridge is positioned three-quarters of the way down from the blade, from here tapering flanged sides extend towards the rear of the axe. 



The surface preservation of the item is exceptional which only modest pitting from corrosion effecting the patina which is the original surface. 



This is a Group I: Primary Shield Pattern type and dates to the Middle Bronze Age 1600-1400 BC",,4,Copper alloy,,Returned to finder,Metal detector,2021-03-01T00:00:00Z,2021-05-31T23:00:00Z,,,500,,,33,131,1,Kurt Adams,Kurt Adams,,North Somerset,North Somerset,Dundry,ST5566,From finder,51.39124478,-2.64813003,GLO-A988FD,,GLOA988FD.JPG,,Bristol City Council,Attribution License,https://finds.org.uk/images/kadams/GLOA988FD.JPG,https://finds.org.uk/images/thumbnails/1149001.jpg
1033192,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1450,-1100,"A copper-alloy Bronze Age socketed spearhead. Middle BA 'string' side looped spearhead. Middle part and base of the blade is plough rolled and has lost the side loops and the tip.There is considerable damage to each rib and the tip is broken.



These fit well with the rapier series and will date about 1450-1150 BC. The strength on the X shaped casting gives it a high mid rib, suggesting thrusting like rapiers and Dirk's.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,13.05,,,8,55.5,1,Philip Smither,Philip Smither,South East,West Berkshire,West Berkshire,Frilsham,SU5473,,51.45341504,-1.2242448,BERK-FEC10A,,BERKFEC10A.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/pipsmither/BERKFEC10A.jpg,https://finds.org.uk/images/thumbnails/1150213.jpg
1033308,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A fragment of cast copper-alloy bronze age object, probably South Eastern type socketed axehead, dating to the period c.1000 - 800BC.



Description: The fragment is roughly L-shaped in profile, with the surviving outside edges being heavily polished and slightly convex. This latter point suggests it represents part of the body of the axehead. The internal sides is unfinished and rough, with swelling towards the centre slightly. It is noticeable that the fragment's walls are impractically thin. It has a very dark-grey green patination. 



Measurements: Height 31.76mm, Width 50.49mm, thickness 4.36mm and Weight of 32.47g",,4,Copper alloy,,Returned to finder,Metal detector,,,,,32.47,31.76,,4.36,,1,Steven Nye,Steven Nye,South East,Hampshire,Basingstoke and Deane,Hurstbourne Priors,SU4148,GPS (from the finder),51.22972224,-1.41419434,KENT-143A25,,vesselfragment.jpg,vessel,Kent County Council,Attribution License,https://finds.org.uk/images/nyes61/vesselfragment.jpg,https://finds.org.uk/images/thumbnails/1149446.jpg
1033366,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2000,-1600,"An incomplete copper-alloy, flanged axehead, dating from the final phase of the Early to the earliest Middle Bronze Age (c. 2000 - 1500 BC). Possibly of Arreton type dated to Early Bronze Age III, of metalworking stage V, which corresponds to Needham's (1996) Period 3 circa 2000 - 1700 BC.



Description: The axehead survives in two heavily corroded pieces. the blade end has snapped just about 3 cms past the shallow proto stop ridge. It has flanged parallel sides which run from the edge of the blade along the body towards the butt. The flanges appears to be cast rather than hammered out. The blade itself is a wide crescent shape with slightly upturned corners. The flanges narrow slightly towards the centre of the body and widen back towards the edge they are also shallower at each end. The axehead's surface is heavily patinated and pitted with some abrasion along the edges. The break are heavily abraded and likely having occured while in the ground. The corrosion is very advanced



Measurements: 172mm long, 69mm wide, 31mm thick (at thickest) and 500g in weight



Discussion: The axehead superficially seems to fit with the Arreton type of long-flanged developed flat axes (Burgess and Schmidt, 1981. 65 - 75). Burgess and Schmidt suggest from their study that the distribution of this Arreton type concentrates in the East Riding of Yorkshire. Their work though only looks directly at the axes of Scotland and Northern England.



Similar examples have been found at Margam, Port Talbot (Savory 1980, No. 122) and Breach Farm, Vale of Glamorgan (Savory 1980, No. 338) associated with a cremation burial recently radiocarbon dated to c. 1750 - 1600 BC.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,500,,,31,172,1,Jo Ahmet,Jo Ahmet,South East,Kent,Tonbridge and Malling,Wrotham,TQ6258,Generated from computer mapping software,51.29808037,0.32229736,KENT-17EAAB,,KENT17EAABa.jpg,Flanged axehead,Kent County Council,Attribution License,https://finds.org.uk/images/ucljo/KENT17EAABa.jpg,https://finds.org.uk/images/thumbnails/1149520.jpg
1033746,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2000,-1100,"
A small cast copper alloy fragment, probably from the butt end of an early to middle Bronze Age copper alloy flanged or palstave axehead. The side profile tapers to the rear edge, which is straight, with rounded corners.
","
The broken edge across the width of the object exposes vesicles from the casting which may have been a weak point for the break.
",4,Copper alloy,,Returned to finder,Metal detector,,,,,2.52,,,5.3,8.9,1,Simon Maslin,Simon Maslin,South East,Hampshire,East Hampshire,Froyle,SU7644,From finder,51.19018049,-0.91385681,SUR-9343DD,,SUR9343DD.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SUR9343DD.jpg,https://finds.org.uk/images/thumbnails/1150024.jpg
1033854,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1250,-1050,"An incomplete, cast copper alloy transitional type palstave of Penard/Wallington metalworking, corresponding with Needham's (1996) Periods 5 -6 and dating Middle Bronze Age III to Late Bronze Age I probably c. 1250-1050BC.



The axehead is incomplete, the butt end is missing with an uneven break through the septum 30mm from the stop ridge. The stop has rounded corners. The surface is very corroded and pitted, but there appears to be a rounded central midrib on both faces.  The casting seam is visible along both sides of the axehead with two raised protrusions on one side which are the vestigial remain of the small loop. The blade is narrow and slim, concave below the stop and tapering to a slightly flared curved cutting edge. 



The metal is dark green in colour, heavily pitted with pale green corrosion. 



Measurements: 127.06 mm long,  35.93mm at wide at the cutting edge, and 31.26mm wide at socketed end and  It is 33.13mm thick at its thickest point and weighs 346 grams.



A similar PAS recorded example is: NMGW-0BA169.","
Thanks to Peter Reavill for his help with identification. 
",4,Copper alloy,,Returned to finder,Metal detector,,,,,346,,,33.13,127.06,1,Jane Clark,Liz Walker,South East,West Sussex,Chichester,Stopham,TQ0319,From finder,50.96122874,-0.53473274,SUSS-A89943,,SUSSA89943.jpg,palstave axe head,Sussex Archaeological Society,Attribution License,https://finds.org.uk/images/janeclark68s/SUSSA89943.jpg,https://finds.org.uk/images/thumbnails/1152472.jpg
1034511,Penannular Ring,Bronze Age,Bronze Age,BRONZE AGE,,,"A complete gold (or gold plated) penannular ring of mid to late Bronze Age date (c.1300-750&nbsp;BC.). The body is oval in cross-section. The ring is undecorated, but the outer surface&nbsp;has&nbsp;feint scratches. One face has a small indentation near the left terminal (gap at the bottom) and scratches across the width of the ring. The other face has scratches&nbsp;across the length of the ring (ie the scratches are at a 90 degree&nbsp;angle on the two faces). The terminal surfaces&nbsp;are both flat, but each has a small &#39;U&#39; shaped mark&nbsp;(the bottom of the U towards the centre of the ring), which are possibly&nbsp;cut marks from the removal of the &#39;missing&#39; piece, or casting marks.&nbsp;

Gap between terminals: 2.01mm.

Length: 15.34mm. Width: 17.34mm. Thickness: 6.24mm

Weight: 6.78g","For similar examples and fuller discussion of their use and date please see&nbsp;SUSS-42C974 and IOW-798B18.

For similar items from Hampshire please see:&nbsp;OXON-5CECC4, SUSS-5B32DE, and HAMP-E74001.

These rings are sometimes&nbsp;formed from a copper alloy core with a gold plating. There is no visual evidence of copper alloy on this item, but its weight may suggest this construction.&nbsp;&nbsp;&nbsp;",4,Gold,,Returned to finder after being disclaimed as Treasure,Metal detector,2021-08-08T00:00:00Z,,2021T526,,6.78,,,6.24,15.34,1,,Jenny Durrant,South East,Hampshire,Winchester,Denmead,SU6613,,50.91270159,-1.0625724,HAMP-2419C2,,2021T526.jpg,Gold penannular ring,Hampshire Cultural Trust,Attribution License,https://finds.org.uk/images/jdurrant/2021T526.jpg,https://finds.org.uk/images/thumbnails/1152531.jpg
1034655,Sword,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"Two joining parts of a Late Bronze Age sword with the hilt and the upper end of the blade missing, in fresh condition. Surfaces are an even brown with two patches of verdigris, one area covered by a thin blue deposit and another with streaks of rust. The non-recent break (old, but not ancient, likely to be post-depositional) between the parts is the result of bending while the upper break appears similar though there is no sign of distortion. Both faces of the blade are similar, a broad central convexity taking up most of the width and flanked by narrow ribs running parallel with the sharp edges. The ribs die out 82mm above the tip. Weight 386g. Extant length 420mm (both parts are 210mm long). Width and thickness at break 29.4 and 7.2mm. Maximum width, near mid-point of upper part, 31mm. Width and thickness at upper break 26 and 7.8mm. c.1000 - c.800 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2021-01-01T00:00:00Z,2021-07-15T23:00:00Z,,,386,,,7.8,420,1,Andrew Rogerson,Andrew Rogerson,,Norfolk,King's Lynn and West Norfolk,Barton Bendish,TF7106,GPS (from the finder),52.62482744,0.52490383,NMS-3ADFF1,,PFd_20388_3ADFF1_SB062021_BA_Sword_a.jpg,Bronze Age Sword,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_20388_3ADFF1_SB062021_BA_Sword_a.jpg,https://finds.org.uk/images/thumbnails/1159418.jpg
