objectID,userID,objectType,classification,completeness,quantity,broadperiod,periodo,rightCorner,collection,museumID,collectionIdentifier,museumCollection,site,stolenStatus,hoard,context,parish,district,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-13570,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,II,"Carlisle Museum, 246.RF.344",246.RF.344,,Carlisle Museum,Locality unknown,,,,,,,,,,,,,,,99,16,15,53,Light green,Smooth,9,Width: 15mm; socket 16mm,,,Hole through socket near one loop,,,Joellen McGann,https://farm6.staticflickr.com/5594/14992956500_da398337f5_z.jpg,https://farm6.staticflickr.com/5594/14992956500_da398337f5_b.jpg,https://www.flickr.com/photos/MicroPasts/14992956500,superuser,DrawerA14
BAI-13575,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,III,"Hunterian Museum,The University, Glasgow,B81",B81,,Hunterian Museum,Locality unknown,,,,,,,,,,,,,,,136,19,60,78,,,19,"Length: 135.5mm,Width: blade 59.5mm; socket 19mm,Thickness: socket 19mm",,,Good condition,,,Joellen McGann,https://farm4.staticflickr.com/3851/14992954960_893cb1f174_z.jpg,https://farm4.staticflickr.com/3851/14992954960_893cb1f174_b.jpg,https://www.flickr.com/photos/MicroPasts/14992954960,superuser,DrawerA14
BAI-13573,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,II,"Hunterian Museum,The University, Glasgow,B83",B83,,Hunterian Museum,Locality unknown,,,,,,,,,,,,,,,146,21,26,78,,,21,"Width: blade 26mm; socket 21mm,Thickness: socket 21mm",,,Poor condition,,,Joellen McGann,https://farm4.staticflickr.com/3867/14993049617_8b2c8e2cae_z.jpg,https://farm4.staticflickr.com/3867/14993049617_8b2c8e2cae_b.jpg,https://www.flickr.com/photos/MicroPasts/14993049617,superuser,DrawerA14
BAI-13572,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,II,"Hunterian Museum,The University, Glasgow,B85",B85,,Hunterian Museum,Locality unknown,,,,,,,,,,,,,,,121,16,23,65,,,16,"Length: 120.5mm,Width: blade 23mm; socket 16mm",,,Good condition.,,,Joellen McGann,https://farm4.staticflickr.com/3861/14993029128_2871297973_z.jpg,https://farm4.staticflickr.com/3861/14993029128_2871297973_b.jpg,https://www.flickr.com/photos/MicroPasts/14993029128,superuser,DrawerA14
BAI-13571,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,II,"Hunterian Museum, The University, Glasgow,B86",B86,,Hunterian Museum,Locality unknown,,,,,,,,,,,,,,,103,21,29,59,,,21,"Width: blade 28.5mm; socket 21mm,Thickness: socket 21mm,Weight: 58.5 gms",,,Broken point,,,Joellen McGann,https://farm4.staticflickr.com/3840/14993029918_52d5a118d6_z.jpg,https://farm4.staticflickr.com/3840/14993029918_52d5a118d6_b.jpg,https://www.flickr.com/photos/MicroPasts/14993029918,superuser,DrawerA14
BAI-13559,433,Spearhead,IVA,,,Bronze Age,p0gjgrs6qb2,F,"Liverpool Museum, 6975M,Probably Fawcett Collection",6975M,,Liverpool Museum,"England,Locality unknown",,,,,,England,,,,,,,,,114,,21,35,Light green,,9,Weight: 35.43 gms,,,Blade broken across and  mended. Tip of blade missing. Socket damaged. Hole in blade. Loops broken and worn.,,"Labelled: In Tab.....; Chath...; 17.3,Section?",Joellen McGann,https://farm6.staticflickr.com/5580/14993055377_58a4fc5026_z.jpg,https://farm6.staticflickr.com/5580/14993055377_58a4fc5026_b.jpg,https://www.flickr.com/photos/MicroPasts/14993055377,superuser,DrawerA14
BAI-13564,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Museum Observatory, Dumfries,Label (230b)",230b,,Museum Observatory Dumfries,Locality unknown,,,,,,,,,,,,,,,114,21,20,63,No patina,"Brassy appearance, small pitting near point.",11,"Width: blade 20mm; socket 21mm,Thickness: blade 11mm; socket 21mm,Weight: 63.45 gms",,,Volume 14.5 ccs; Density: 4.37,,"A loose label found in case may refer to this or the other spearhead (230a). [141 Bronze spearhead found at Carscreugh Castle, Wigtonshire in 1879. Lent by Jas. Lennox FSA Scot.]",Joellen McGann,https://farm4.staticflickr.com/3876/15179243352_a95a7fd16c_z.jpg,https://farm4.staticflickr.com/3876/15179243352_a95a7fd16c_b.jpg,https://www.flickr.com/photos/MicroPasts/15179243352,superuser,DrawerA14
BAI-13563,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Museum Observatory, Dumfries,230a label,also Label: 9",230a,,Museum Observatory Dumfries,Locality unknown,,,,,,,,,,,,,,,119,25,25,60,Dark brown and black. Metal shows almost brassy.,,19,"Width: blade 25; socket 25,Thickness: socket 19mm; blade 12mm,Weight: 59.81 gms",,,Volume: 13.8 ccs; Density: 4.33. One loop broken and twisted. contained head of shaft much shrunk.,"Scot. Arch. + Hist., No. 50, I.E.G. 6","A loose label found in the case may refer to this or the other spearhead (230 b): [141 Bronze spearhead. Found at Carscrough Castle, Wigtonshire in 1879. Lent by Jas. Lennox 75A. Scot.]",Joellen McGann,https://farm6.staticflickr.com/5571/15176603371_1d6a0d48d8_z.jpg,https://farm6.staticflickr.com/5571/15176603371_1d6a0d48d8_b.jpg,https://www.flickr.com/photos/MicroPasts/15176603371,superuser,DrawerA14
BAI-13584,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,III,London Museum A.17218,A.17218,,Museum of London,Locality unknown,,,,,,,,,,,,,,,183,15,24,68,Brown patina,"Smooth, edged chipped.",10,Width: 24mm; socket 15mm,,,,,,Joellen McGann,https://farm4.staticflickr.com/3902/15179234472_bfa1aa9bef_z.jpg,https://farm4.staticflickr.com/3902/15179234472_bfa1aa9bef_b.jpg,https://www.flickr.com/photos/MicroPasts/15179234472,superuser,DrawerA14
BAI-13582,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,T,"Brentford Public Library,Layton Collection, 0.1422",0.1422,,Museum of London,Locality unknown,,,,,,,,,,,,,,,273,24,53,,"Brown, grey-black bronze, with black stains and golden bronze.",,22,"Width: blade 53mm; socket 23.5mm,Thickness: socket 22mm; blade 15mm",,,Rivet still in socket. Part of shaft remains.,,,Joellen McGann,https://farm4.staticflickr.com/3879/14992862169_36661d4cd5_z.jpg,https://farm4.staticflickr.com/3879/14992862169_36661d4cd5_b.jpg,https://www.flickr.com/photos/MicroPasts/14992862169,superuser,DrawerA14
BAI-13581,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Brentford Public Library,Layton Collection, 0.1449",0.1449,,Museum of London,Locality unknown,,,,,,,,,,,,,,,334,25,61,,Stains of black patina,Golden bronze,18,"Width: blade 61mm; socket 25mm,Thickness: blade 18mm; socket 27mm",,,Part of haft remains (197mm long in two pieces).,,,Joellen McGann,https://farm6.staticflickr.com/5569/15176597531_29bbec7062_z.jpg,https://farm6.staticflickr.com/5569/15176597531_29bbec7062_b.jpg,https://www.flickr.com/photos/MicroPasts/15176597531,superuser,DrawerA14
BAI-13580,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Brentford Public Library,Layton Collection, 0.1420",0.1420,,Museum of London,Locality unknown,,,,,,,,,,,,,,,375,25,60,,"Thick blackish brown, rather chipped off shoring dark brown bronze.","Smooth, pitted, some small gravel adheres.",17,"Width: blade 59.5mm; socket 25mm,Thickness: blade 17mm; socket 25.5mm",,,"Edge is jagged, but sharp. Long piece of wooden shaft remains. 2 holes in face side. Rivet hole marked A is partly filled with soil.",,,Joellen McGann,https://farm6.staticflickr.com/5576/14993026448_ceef683c45_z.jpg,https://farm6.staticflickr.com/5576/14993026448_ceef683c45_b.jpg,https://www.flickr.com/photos/MicroPasts/14993026448,superuser,DrawerA14
BAI-13561,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,F,"Brentford Public Library,Layton Collection, 01438,Now in the London Museum",1438,,Museum of London,Locality unknown (Believed Thames),,,,,,,,,,,,,,,112,15,21,,,Bronze colour,8,"Width: blade 20.5mm; socket 15mm,Thickness: blade 8mm; socket 15.5mm",,,Two small holes broken in one side between the loops and the blade.,,,Joellen McGann,https://farm6.staticflickr.com/5562/15156586386_52280fdb8c_z.jpg,https://farm6.staticflickr.com/5562/15156586386_52280fdb8c_b.jpg,https://www.flickr.com/photos/MicroPasts/15156586386,superuser,DrawerA14
BAI-13574,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,II,"Powysland Museum, Welshpool",,,Powysland Museum,Locality unknown,,,,,,,,,,,,,,,157,11,24,62,Light brown patina.,,12,"Width: blade 24mm; socket 11mm; 15mm,Thickness: socket 12mm; 18mm,Weight: 62.3 gms",,,Broken socket. Otherwise in good condition.,,,Joellen McGann,https://farm4.staticflickr.com/3851/14993028998_ea53d0d234_z.jpg,https://farm4.staticflickr.com/3851/14993028998_ea53d0d234_b.jpg,https://www.flickr.com/photos/MicroPasts/14993028998,superuser,DrawerA14
BAI-13568,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,I,"Saffron Walden Museum,Given by Mr. Joshua Clarke",,,Saffron Walden Museum,Locality unknown,,,,,,,,,,,,,,,200,9,40,108,,,5,"Width: blade 40mm; tang 9mm,Thickness: tang 5mm,Weight: 107.5 gms",,,,,,Joellen McGann,https://farm4.staticflickr.com/3898/14992957390_b01a692159_z.jpg,https://farm4.staticflickr.com/3898/14992957390_b01a692159_b.jpg,https://www.flickr.com/photos/MicroPasts/14992957390,superuser,DrawerA14
BAI-13576,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,III,"Bishop Collection,B95,The University, Glasgow",B95,,"The University, Glasgow",Locality unknown,,,,,,,,,,,,,,,278,23,68,319,,,,"Width: blade 68mm; socket 23mm,Weight: 318.5 gms",,,Ribbing on midrib and projecting ribbing on flat parts of blade. Lozenge shaped loops.,,,Joellen McGann,https://farm6.staticflickr.com/5565/14992864579_aee65b486a_z.jpg,https://farm6.staticflickr.com/5565/14992864579_aee65b486a_b.jpg,https://www.flickr.com/photos/MicroPasts/14992864579,superuser,DrawerA14
BAI-13560,433,Spearhead,IV,,,Bronze Age,p0gjgrs6qb2,F,"The William Salt Library, Stafford",,,"The William Salt Library, Stafford","England,History unknown, probably Staffordshire",,,,,,England,Staffordshire,,,,,,,,88,,22,43,Dark almost black,,,Weight: 1 1/2 oz. = 42.52 gms,,,,,Broken,Joellen McGann,https://farm4.staticflickr.com/3880/14993034188_2046c0e67b_z.jpg,https://farm4.staticflickr.com/3880/14993034188_2046c0e67b_b.jpg,https://www.flickr.com/photos/MicroPasts/14993034188,superuser,DrawerA14
BAI-13578,433,Spearhead,Tanged,,,Bronze Age,p0gjgrs6qb2,III,West Ham Museum,,,West Ham Museum,Locality unknown,,,,,,,,,,,,,,,74,14,13,21,"Dark greenish patina, bronze showing through in places.",Smooth,13,"Width: 13mm; (s) 14mm,Weight: 21.263 gms",,,,,,Joellen McGann,https://farm6.staticflickr.com/5573/15179235942_029d6a0a6a_z.jpg,https://farm6.staticflickr.com/5573/15179235942_029d6a0a6a_b.jpg,https://www.flickr.com/photos/MicroPasts/15179235942,superuser,DrawerA14
BAI-38720,433,Sword,,,,Bronze Age,p0gjgrs6qb2,IVb,"Ashmolean Museum, Oxford,Evans Collection, 1927.2893",1927.2893,,Ashmolean Museum,"?Ireland,Robinson Sale, 1890",,,auction,,,Ireland,,Ireland,,,,,,,541,58,,708.03,Brown,,11,,,,Blade regularly nicked near point + notched near  butt. Wide shoulders with 2 pairs of rivet holes; one rivet preserved. T-headed tang with 2 rivet holes in central grooves. Total: 6 rivet holes.,,,Joellen McGann,https://farm9.staticflickr.com/8752/17681243601_a99e7cbc64_z.jpg,https://farm9.staticflickr.com/8752/17681243601_a99e7cbc64_b.jpg,https://www.flickr.com/photos/115096994@N02/17681243601,superuser,IrishSwords
BAI-61641,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Fleming, Mrs. Ian - private (1976) no. 37",37,,Private Collection,"Pargow,Ireland?",,,,,,Ireland,,Ireland,,,,,,,113,38,,,,,,,,,Decorated,,"PI, DF (BM)",Joellen McGann,https://farm2.staticflickr.com/1625/26535822046_a47c1c62fb_z.jpg,https://farm2.staticflickr.com/1625/26535822046_a47c1c62fb_b.jpg,https://www.flickr.com/photos/115096994@N02/26535822046,superuser,BitandBobsA15
BAI-61640,433,Spearhead,,,,Bronze Age,p0gjgrs6qb2,,"Fleming, Mrs. Ian - private (1976), no. 39,ex-Knowles collection",39,,Private Collection,Ireland,,,,,,Ireland,,Ireland,,,,,,,138,34,,,,Dark grey/bronze,,,,,Hole on one side of socket,,PI; DF (BM),Joellen McGann,https://farm2.staticflickr.com/1629/25956837014_1a94a548f1_z.jpg,https://farm2.staticflickr.com/1629/25956837014_1a94a548f1_b.jpg,https://www.flickr.com/photos/115096994@N02/25956837014,superuser,BitandBobsA15
BAI-61636,580,Socketed Axe,,,,Bronze Age,p0gjgrs6qb2,,"Fleming, Mrs. Ian - private (1976) no. 23",23,,Private Collection,Ireland,,,,,,Ireland,,Ireland,,,,,,,60,43,,,,smooth de.brown.,,,,,,,"PI,DF (BM)",Denis Antoine,https://farm2.staticflickr.com/1455/26288932630_e539f7d131_z.jpg,https://farm2.staticflickr.com/1455/26288932630_e539f7d131_b.jpg,https://www.flickr.com/photos/115096994@N02/26288932630,superuser,BitandBobsA15
BAI-62355,433,Boss,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 466",466,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,85,55,,46,Bronze patina,Smooth,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7162/27007601281_98d1cf89ec_b.jpg,https://farm8.staticflickr.com/7162/27007601281_98d1cf89ec_b.jpg,https://www.flickr.com/photos/115096994@N02/27007601281,superuser,DubiousBA
BAI-62354,433,Boss,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 469",469,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,71,52,,42.5,Brown patina,Smooth,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7523/26472369433_f0c33469ae_b.jpg,https://farm8.staticflickr.com/7523/26472369433_f0c33469ae_b.jpg,https://www.flickr.com/photos/115096994@N02/26472369433,superuser,DubiousBA
BAI-62353,433,Boss,Convex,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 464",464,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,46,,,35,Light green patina,Smooth,,,,,Half of rim broken off.,,,Joellen McGann,https://farm8.staticflickr.com/7408/26470576724_35b3ae320e_b.jpg,https://farm8.staticflickr.com/7408/26470576724_35b3ae320e_b.jpg,https://www.flickr.com/photos/115096994@N02/26470576724,superuser,DubiousBA
BAI-62352,433,Sword Guard,,,,Bronze Age,p0gjgrs6qb2,Not B.A.,"Alnwick Castle, No. 412",412,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,114,15,,35.5,Green patina,Corroded,10,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7212/26801736880_ab488d5be3_b.jpg,https://farm8.staticflickr.com/7212/26801736880_ab488d5be3_b.jpg,https://www.flickr.com/photos/115096994@N02/26801736880,superuser,DubiousBA
BAI-62350,433,Unknown,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 478",478,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,235,Dia. of end 70,,396.6,Dark brown patina,Fairly smooth,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7195/26470577294_03a2a393f0_b.jpg,https://farm8.staticflickr.com/7195/26470577294_03a2a393f0_b.jpg,https://www.flickr.com/photos/115096994@N02/26470577294,superuser,DubiousBA
BAI-62349,433,Ornamented Tap end,,,,Bronze Age,p0gjgrs6qb2,Not prehistoric,"Alnwick Castle, No. 483",483,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,85,74,,97.7,Smooth patina,Bronze,Dia. of tube 7,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7028/26470577614_5a30e20890_b.jpg,https://farm8.staticflickr.com/7028/26470577614_5a30e20890_b.jpg,https://www.flickr.com/photos/115096994@N02/26470577614,superuser,DubiousBA
BAI-62348,433,Stamp,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 501",501,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,66,19,,135.6,Bronze patina,Pitted and worn,11,,,,Traces of design on all four sides.,,,Joellen McGann,https://farm8.staticflickr.com/7389/26470578484_885fa6dac5_b.jpg,https://farm8.staticflickr.com/7389/26470578484_885fa6dac5_b.jpg,https://www.flickr.com/photos/115096994@N02/26470578484,superuser,DubiousBA
BAI-62347,433,Buckle,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 460",460,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,60,44,,26.2,Brown patina,Smooth,3,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7468/26801737470_403edf69c1_b.jpg,https://farm8.staticflickr.com/7468/26801737470_403edf69c1_b.jpg,https://www.flickr.com/photos/115096994@N02/26801737470,superuser,DubiousBA
BAI-62346,433,Buckle,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 461",461,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,50,38,,29.7,brown patina,smooth,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7447/27007604891_00c29ea8fc_b.jpg,https://farm8.staticflickr.com/7447/27007604891_00c29ea8fc_b.jpg,https://www.flickr.com/photos/115096994@N02/27007604891,superuser,DubiousBA
BAI-62328,433,Bell,,,,Bronze Age,p0gjgrs6qb2,Early Christian,"Alnwick Castle, No. 497",497,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,,"Height 68; Handle 21, Dia. of base 42.5",,99,Dark brown patina,Fairly rough,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7147/27007609821_6c313af267_b.jpg,https://farm8.staticflickr.com/7147/27007609821_6c313af267_b.jpg,https://www.flickr.com/photos/115096994@N02/27007609821,superuser,DubiousBA
BAI-62327,433,Bell,,,,Bronze Age,p0gjgrs6qb2,E. Christian,"Alnwick Castle, No. 498",498,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,37,Dia. 40,,32.4,,Dark brown patina,,,,,Rather rough,,,Joellen McGann,https://farm8.staticflickr.com/7783/26801741790_3f5cf18dcd_b.jpg,https://farm8.staticflickr.com/7783/26801741790_3f5cf18dcd_b.jpg,https://www.flickr.com/photos/115096994@N02/26801741790,superuser,DubiousBA
BAI-62326,433,Bell,,,,Bronze Age,p0gjgrs6qb2,E. Christian,"Alnwick Castle, No. 499",499,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,,"Height 40, Dia. 40",,32.4,Green,Smooth,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7620/26801742110_6670b606d6_b.jpg,https://farm8.staticflickr.com/7620/26801742110_6670b606d6_b.jpg,https://www.flickr.com/photos/115096994@N02/26801742110,superuser,DubiousBA
BAI-62325,433,Bell,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 500",500,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,,Dia. 31,,23.7,Bronze patina,Smooth,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7020/27007610971_bc275b0147_b.jpg,https://farm8.staticflickr.com/7020/27007610971_bc275b0147_b.jpg,https://www.flickr.com/photos/115096994@N02/27007610971,superuser,DubiousBA
BAI-62324,433,CheekPiece,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 456",456,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,78,,,53,Bronze patina,Smooth,,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7446/26801742620_b185256484_b.jpg,https://farm8.staticflickr.com/7446/26801742620_b185256484_b.jpg,https://www.flickr.com/photos/115096994@N02/26801742620,superuser,DubiousBA
BAI-62323,433,CheekPiece,,,,Bronze Age,p0gjgrs6qb2,,"Alnwick Castle, No. 455",455,,Alnwick Castle,Ireland,,,,,,Ireland,,Ireland,,,,,,,70,,,31.8,Green patina,Very corroded,3,,,,,,,Joellen McGann,https://farm8.staticflickr.com/7637/27007611591_5cf4f2d59d_b.jpg,https://farm8.staticflickr.com/7637/27007611591_5cf4f2d59d_b.jpg,https://www.flickr.com/photos/115096994@N02/27007611591,superuser,DubiousBA
